Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
10/26/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$6.93",""
10/26/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$5.18",""
10/26/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$2.24",""
10/26/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$5.18",""
10/26/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$2.24",""
10/26/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$6.93",""
10/26/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB On The Go 6AM Full-Zip Hoodie | Women's Active | Abercrombie.com","https://rstyle.me/+tGH6owHlZtkiwRd_ZWbVuw","Open","$5.00",""
10/26/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB On The Go 6AM Full-Zip Hoodie | Women's Active | Abercrombie.com","https://rstyle.me/+tGH6owHlZtkiwRd_ZWbVuw","Open","$5.46",""
10/26/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$23.04",""
10/25/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$13.44",""
10/25/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$39.06",""
10/25/25,"Ulta","Sale commission","Nicki Entenmann","medicube PDRN Pink Peptide Serum","https://rstyle.me/+7Kig4A3Kr6R1yD2Csd-CxQ","Open","$1.57",""
10/25/25,"Ulta","Sale commission","Nicki Entenmann","medicube PDRN Pink Peptide Serum","https://rstyle.me/+7Kig4A3Kr6R1yD2Csd-CxQ","Open","$4.48",""
10/25/25,"Ulta","Sale commission","Nicki Entenmann","medicube PDRN Pink Peptide Serum","https://rstyle.me/+7Kig4A3Kr6R1yD2Csd-CxQ","Open","$1.79",""
10/25/25,"Ulta","Sale commission","Nicki Entenmann","medicube PDRN Pink Peptide Serum","https://rstyle.me/+7Kig4A3Kr6R1yD2Csd-CxQ","Open","$1.79",""
10/25/25,"Ulta","Sale commission","Nicki Entenmann","medicube PDRN Pink Peptide Serum","https://rstyle.me/+7Kig4A3Kr6R1yD2Csd-CxQ","Open","$1.06",""
10/25/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","-$5.27",""
10/25/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","-$5.27",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$2.64",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$4.89",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$2.18",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$5.27",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$5.27",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$3.77",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$3.39",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$3.77",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$5.27",""
10/25/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$4.10",""
10/25/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's YPB studioFLEX Curve Love 7/8-Length Legging | Women's Bottoms | Abercrombie.com","https://rstyle.me/+iTWkAy848x_xHD1gmetbDw","Open","-$5.20",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Curve Love 7/8-Length Legging | Women's Bottoms | Abercrombie.com","https://rstyle.me/+iTWkAy848x_xHD1gmetbDw","Open","$3.60",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Curve Love 7/8-Length Legging | Women's Bottoms | Abercrombie.com","https://rstyle.me/+iTWkAy848x_xHD1gmetbDw","Open","$5.20",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Curve Love 7/8-Length Legging | Women's Bottoms | Abercrombie.com","https://rstyle.me/+iTWkAy848x_xHD1gmetbDw","Open","$2.80",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Curve Love 7/8-Length Legging | Women's Bottoms | Abercrombie.com","https://rstyle.me/+iTWkAy848x_xHD1gmetbDw","Open","$4.00",""
10/25/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Curve Love 7/8-Length Legging | Women's Bottoms | Abercrombie.com","https://rstyle.me/+iTWkAy848x_xHD1gmetbDw","Open","$5.20",""
10/25/25,"Nordstrom","Sale commission","Nicki Entenmann","Gazelle Indoor Sneaker (Men)","https://rstyle.me/+Yty1oR3l5mMjpVF_uLINgA","Open","$3.15",""
10/25/25,"Walmart (US)","Sale commission","Nicki Entenmann","Cuteduck Women Corduroy Fall Fashion Jacket Zip Up Waffle Knit Casual Shacket Long Sleeve Lapel C...","https://rstyle.me/+M5XAPlHHapggUhZ4pYqnmQ","Open","$0.06",""
10/25/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$1.37",""
10/25/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$3.97",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","$3.36",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$5.88",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$14.28",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Wool-Blend Bubble Hem Coat | Women's Coats & Jackets | Abercrombie.com","https://rstyle.me/+USXDdbPq2EuaMQ8BZxrWyQ","Open","$5.04",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Ribbed Foldover Off-The-Shoulder Sweater","https://rstyle.me/+TfwrVc-9BBKyFX7QIozehw","Open","$4.85",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Ribbed Foldover Off-The-Shoulder Sweater","https://rstyle.me/+TfwrVc-9BBKyFX7QIozehw","Open","$5.66",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Ribbed Foldover Off-The-Shoulder Sweater","https://rstyle.me/+TfwrVc-9BBKyFX7QIozehw","Open","$5.66",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Ribbed Foldover Off-The-Shoulder Sweater","https://rstyle.me/+TfwrVc-9BBKyFX7QIozehw","Open","$8.09",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Ribbed Foldover Off-The-Shoulder Sweater","https://rstyle.me/+TfwrVc-9BBKyFX7QIozehw","Open","$2.83",""
10/24/25,"","Payment","","","","Closed","","$1,130.42"
10/24/25,"adidas (US)","Sale commission","Nicki Entenmann","4DFWD 4 Running Shoes","https://rstyle.me/+RpWyjqDVBsvsxp_8bw37VQ","Open","$10.01",""
10/24/25,"adidas (US)","Sale commission","Nicki Entenmann","4DFWD 4 Running Shoes","https://rstyle.me/+RpWyjqDVBsvsxp_8bw37VQ","Open","$7.01",""
10/24/25,"Target","Sale commission","Nicki Entenmann","Reebok Phase Court Women's Shoes","https://rstyle.me/+qzVHnclGKIlxqr4UCXSppw","Open","$0.18",""
10/24/25,"Target","Sale commission","Nicki Entenmann","Reebok Phase Court Women's Shoes","https://rstyle.me/+qzVHnclGKIlxqr4UCXSppw","Open","$0.25",""
10/24/25,"Target","Sale commission","Nicki Entenmann","Reebok Phase Court Women's Shoes","https://rstyle.me/+qzVHnclGKIlxqr4UCXSppw","Open","$0.11",""
10/24/25,"Target","Sale commission","Nicki Entenmann","Reebok Phase Court Women's Shoes","https://rstyle.me/+qzVHnclGKIlxqr4UCXSppw","Open","$0.22",""
10/24/25,"Target","Sale commission","Nicki Entenmann","Reebok Phase Court Women's Shoes","https://rstyle.me/+qzVHnclGKIlxqr4UCXSppw","Open","$0.15",""
10/24/25,"Target","Sale commission","Nicki Entenmann","Reebok Phase Court Women's Shoes","https://rstyle.me/+qzVHnclGKIlxqr4UCXSppw","Open","$0.18",""
10/24/25,"Target","Sale commission","Nicki Entenmann","Reebok Phase Court Women's Shoes","https://rstyle.me/+qzVHnclGKIlxqr4UCXSppw","Open","$0.06",""
10/24/25,"Target","Sale commission","Nicki Entenmann","Reebok Phase Court Women's Shoes","https://rstyle.me/+qzVHnclGKIlxqr4UCXSppw","Open","$0.10",""
10/24/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","-$3.36",""
10/24/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","-$2.44",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","$2.44",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","$3.21",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","$9.24",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","$3.36",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","$6.72",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","$2.44",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","$2.44",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Oversized Martini Graphic Tee","https://rstyle.me/+vNcKx_mMw5AyM7qvHRo4Iw","Open","$2.94",""
10/24/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's Bra-Free Cowl-Back Hardware Top | Women's Tops | Abercrombie.com","https://rstyle.me/+Ans-42dYS3icO5CpjIVdPA","Open","-$7.56",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Bra-Free Cowl-Back Hardware Top | Women's Tops | Abercrombie.com","https://rstyle.me/+Ans-42dYS3icO5CpjIVdPA","Open","$7.56",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Pointelle Wide Leg Sleep Pant","https://rstyle.me/+YaZ93hUhN4ty2AMKdd9UQA","Open","$2.09",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Ribbed Foldover Off-The-Shoulder Sweater","https://rstyle.me/+TfwrVc-9BBKyFX7QIozehw","Open","$4.54",""
10/24/25,"Nordstrom Rack","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+PrTaHxd5fkfb3mmrj-O-vg","Open","$4.83",""
10/24/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$37.47",""
10/24/25,"New Balance Athletics, Inc.","Sale commission","Nicki Entenmann","New Balance Unisex 9060 Sneakers - Brown/Beige/Blue (Size 6.5)","https://rstyle.me/+FOqf2bbMeryhyGSzeuZ49g","Open","$12.08",""
10/24/25,"New Balance Athletics, Inc.","Sale commission","Nicki Entenmann","New Balance Unisex 9060 Sneakers - Brown/Beige/Blue (Size 6.5)","https://rstyle.me/+FOqf2bbMeryhyGSzeuZ49g","Open","$16.80",""
10/24/25,"Athleta","Sale return","Nicki Entenmann","Endless High Rise Pant","https://rstyle.me/+9WaVJ_j46308OIVi-5PiAA","Open","-$6.61",""
10/24/25,"Athleta","Sale return","Nicki Entenmann","Endless High Rise Pant","https://rstyle.me/+9WaVJ_j46308OIVi-5PiAA","Open","-$4.48",""
10/24/25,"Athleta","Sale commission","Nicki Entenmann","Endless High Rise Pant","https://rstyle.me/+9WaVJ_j46308OIVi-5PiAA","Open","$6.16",""
10/24/25,"Athleta","Sale commission","Nicki Entenmann","Endless High Rise Pant","https://rstyle.me/+9WaVJ_j46308OIVi-5PiAA","Open","$6.61",""
10/24/25,"Athleta","Sale commission","Nicki Entenmann","Endless High Rise Pant","https://rstyle.me/+9WaVJ_j46308OIVi-5PiAA","Open","$4.48",""
10/24/25,"Athleta","Sale commission","Nicki Entenmann","Endless High Rise Pant","https://rstyle.me/+9WaVJ_j46308OIVi-5PiAA","Open","$2.52",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Dad V-Neck Sweater","https://rstyle.me/+PcAgXq4bfdi_gUah7fRXmw","Open","$6.72",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Dad V-Neck Sweater","https://rstyle.me/+PcAgXq4bfdi_gUah7fRXmw","Open","$6.05",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Dad V-Neck Sweater","https://rstyle.me/+PcAgXq4bfdi_gUah7fRXmw","Open","$5.25",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Bra-Free Cowl-Back Hardware Top | Women's Tops | Abercrombie.com","https://rstyle.me/+Ans-42dYS3icO5CpjIVdPA","Open","$9.45",""
10/24/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's Bra-Free Cowl-Back Hardware Top | Women's Tops | Abercrombie.com","https://rstyle.me/+Ans-42dYS3icO5CpjIVdPA","Open","$5.25",""
10/24/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$0.95",""
10/24/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$5.68",""
10/24/25,"","Payment transaction fee","","","","Closed","","$1.00"
10/23/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Pointelle Wide Leg Sleep Pant","https://rstyle.me/+YaZ93hUhN4ty2AMKdd9UQA","Open","$5.88",""
10/23/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Pointelle Wide Leg Sleep Pant","https://rstyle.me/+YaZ93hUhN4ty2AMKdd9UQA","Open","$3.44",""
10/23/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Pointelle Wide Leg Sleep Pant","https://rstyle.me/+YaZ93hUhN4ty2AMKdd9UQA","Open","$3.44",""
10/23/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Pointelle Wide Leg Sleep Pant","https://rstyle.me/+YaZ93hUhN4ty2AMKdd9UQA","Open","$3.82",""
10/23/25,"Lululemon (US)","Sale return","Nicki Entenmann","Fast and Free High-Rise Tight 25\"","https://rstyle.me/+O4WByqrDk2CIE6Dt2xcj6w","Open","-$13.44",""
10/23/25,"Lululemon (US)","Sale commission","Nicki Entenmann","Fast and Free High-Rise Tight 25\"","https://rstyle.me/+O4WByqrDk2CIE6Dt2xcj6w","Open","$13.44",""
10/23/25,"Vuori Clothing (US & Canada)","Sale commission","Nicki Entenmann","Long-Sleeve Halo Crew","https://rstyle.me/+_Mt54cUR-CZmTHtRdWp36A","Open","$9.77",""
10/23/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$10.29",""
10/23/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Kids' 9060 Sneaker | Nordstrom","https://rstyle.me/+QHmWKcZ4DMX1n0KS4Jc1aA","Open","$11.20",""
10/23/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$36.12",""
10/23/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+uFxTMGcTDpLUu9WhDZLWDg","Open","$4.87",""
10/23/25,"Old Navy (US)","Sale return","Nicki Entenmann","High-Waisted SoComfy Wide-Leg Sweatpants","https://rstyle.me/+eCYaduZXjzDYVRLEOWGhMw","Open","-$2.52",""
10/23/25,"Old Navy (US)","Sale commission","Nicki Entenmann","High-Waisted SoComfy Wide-Leg Sweatpants","https://rstyle.me/+eCYaduZXjzDYVRLEOWGhMw","Open","$1.40",""
10/23/25,"Old Navy (US)","Sale commission","Nicki Entenmann","High-Waisted SoComfy Wide-Leg Sweatpants","https://rstyle.me/+eCYaduZXjzDYVRLEOWGhMw","Open","$2.52",""
10/23/25,"Old Navy (US)","Sale commission","Nicki Entenmann","High-Waisted SoComfy Wide-Leg Sweatpants","https://rstyle.me/+eCYaduZXjzDYVRLEOWGhMw","Open","$2.80",""
10/23/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$3.15",""
10/23/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$5.99",""
10/22/25,"New Balance Athletics, Inc.","Sale commission","Nicki Entenmann","New Balance Unisex 9060 Sneakers - Brown (Size 6.5)","https://rstyle.me/+WD4E4LhozK3iLtSShgeZKg","Open","$16.80",""
10/22/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$12.39",""
10/22/25,"Lululemon (US)","Sale return","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","-$10.50",""
10/22/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$10.54",""
10/22/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$15.44",""
10/22/25,"Nordstrom","Sale commission","Nicki Entenmann","Sportswear Tech Fleece Zip Hoodie","https://rstyle.me/+j-jOkSESqsRQrTfWBOSuCQ","Open","$21.00",""
10/22/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$12.39",""
10/22/25,"Lululemon (US)","Sale return","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","-$20.58",""
10/22/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$20.58",""
10/22/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$3.71",""
10/22/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$8.92",""
